Wavelength (nm),Sensitivity multiplier
607.8611554,2.97737E-05
607.8811483,3.00109E-05
607.9011401,3.01851E-05
607.92113,3.05584E-05
607.9411198,3.10653E-05
607.9611076,3.18703E-05
607.9810945,3.21947E-05
608.0010803,3.23915E-05
608.0210652,3.23579E-05
608.041049,3.23109E-05
608.0610308,3.19176E-05
608.0810127,3.15668E-05
608.1009925,3.11118E-05
608.1209714,3.12176E-05
608.1409492,3.13452E-05
608.160926,3.13262E-05
608.1809019,3.12089E-05
608.1813128,3.14366E-05
608.2008767,3.1516E-05
608.2025212,3.09251E-05
608.2208496,2.98016E-05
608.2237297,2.88181E-05
608.2449361,2.8138E-05
608.2661416,2.74816E-05
608.287346,2.6557E-05
608.3085495,2.56109E-05
608.3297519,2.50595E-05
608.3509534,2.47887E-05
608.3721539,2.4558E-05
608.3933533,2.44674E-05
608.4145508,2.43956E-05
608.4357482,2.42327E-05
608.4569437,2.40398E-05
608.4781381,2.3988E-05
608.4993316,2.4075E-05
608.520524,2.39431E-05
608.5417155,2.35802E-05
608.5629059,2.33314E-05
608.5840954,2.33763E-05
608.6052828,2.34676E-05
608.6264702,2.35697E-05
608.6476557,2.3587E-05
608.6688401,2.37323E-05
608.6900246,2.38931E-05
608.711207,2.38998E-05
608.7323875,2.37968E-05
608.7535679,2.38089E-05
608.7747474,2.38031E-05
608.7959258,2.36757E-05
608.8171022,2.34961E-05
608.8382787,2.35106E-05
608.8594531,2.36376E-05
608.8806266,2.36217E-05
608.901799,2.33464E-05
608.9229704,2.31723E-05
608.9441409,2.32801E-05
608.9653103,2.32955E-05
608.9864778,2.30655E-05
609.0076452,2.27089E-05
609.0288106,2.25133E-05
609.0499761,2.26259E-05
609.0711395,2.26559E-05
609.0923019,2.242E-05
609.1134634,2.21416E-05
609.1346238,2.20064E-05
609.1557832,2.21091E-05
609.1769407,2.22287E-05
609.1980981,2.21341E-05
609.2192535,2.19792E-05
609.240409,2.19302E-05
609.2615624,2.19624E-05
609.2827148,2.21249E-05
609.3038663,2.23076E-05
609.3250167,2.25674E-05
609.3461661,2.27185E-05
609.3673136,2.27299E-05
609.388461,2.25902E-05
609.4096064,2.2376E-05
609.4307518,2.21737E-05
609.4518953,2.19623E-05
609.4730377,2.16288E-05
609.4941791,2.1398E-05
609.5153195,2.1305E-05
609.536459,2.13623E-05
609.5575964,2.14881E-05
609.5787338,2.15775E-05
609.5998702,2.15235E-05
609.6210047,2.14117E-05
609.6421381,2.13412E-05
609.6632705,2.1262E-05
609.6844019,2.11047E-05
609.7055324,2.08717E-05
609.7266618,2.06015E-05
609.7477902,2.04886E-05
609.7689166,2.03938E-05
609.790043,2.02447E-05
609.8111675,2.00754E-05
609.8322909,2.02041E-05
609.8534133,2.04799E-05
609.8745347,2.06819E-05
609.8956551,2.06691E-05
609.9167745,2.06423E-05
609.9378929,2.0632E-05
609.9590094,2.08205E-05
609.9801258,2.074E-05
610.0012402,2.06412E-05
610.0223536,2.06109E-05
610.043467,2.06413E-05
610.0645784,2.07338E-05
610.0856878,2.08185E-05
610.1067973,2.0696E-05
610.1279057,2.07012E-05
610.1490121,2.08047E-05
610.1701185,2.10796E-05
610.1912229,2.12324E-05
610.2123263,2.12203E-05
610.2334297,2.12075E-05
610.2545311,2.12633E-05
610.2756305,2.1221E-05
610.2967299,2.0992E-05
610.3178283,2.05726E-05
610.3389247,2.03205E-05
610.3600212,2.02116E-05
610.3811156,2.01272E-05
610.402209,2.00486E-05
610.4233014,1.99627E-05
610.4443928,1.98204E-05
610.4654832,1.96191E-05
610.4865726,1.95548E-05
610.507661,1.95972E-05
610.5287474,1.95975E-05
610.5498328,1.94801E-05
610.5709182,1.94151E-05
610.5920016,1.9539E-05
610.613084,1.98112E-05
610.6341654,1.99214E-05
610.6552458,1.98212E-05
610.6763242,1.96801E-05
610.6974026,1.96877E-05
610.718479,1.96685E-05
610.7395554,1.96084E-05
610.7606298,1.94306E-05
610.7817032,1.92178E-05
610.8027755,1.90591E-05
610.8238469,1.89967E-05
610.8449173,1.88992E-05
610.8659867,1.89189E-05
610.8870541,1.8932E-05
610.9081215,1.88989E-05
610.9291869,1.89307E-05
610.9502513,1.91459E-05
610.9713147,1.936E-05
610.9923771,1.95002E-05
611.0134385,1.96149E-05
611.0344989,1.97799E-05
611.0555572,1.99156E-05
611.0766156,1.99138E-05
611.097672,1.96628E-05
611.1187274,1.9332E-05
611.1397828,1.91427E-05
611.1608362,1.9038E-05
611.1818886,1.89197E-05
611.202939,1.87833E-05
611.2239893,1.86177E-05
611.2450387,1.8556E-05
611.2660861,1.86996E-05
611.2871325,1.88402E-05
611.3081789,1.88876E-05
611.3292233,1.8869E-05
611.3502666,1.88742E-05
611.371308,1.89559E-05
611.3923494,1.89647E-05
611.4133898,1.89541E-05
611.4344282,1.88823E-05
611.4554665,1.87231E-05
611.4765029,1.86423E-05
611.4975383,1.86422E-05
611.5185727,1.86491E-05
611.5396061,1.87121E-05
611.5606384,1.86796E-05
611.5816688,1.8763E-05
611.6026992,1.89343E-05
611.6237276,1.89724E-05
611.6447559,1.89744E-05
611.6657823,1.90408E-05
611.6868077,1.91259E-05
611.7078321,1.90866E-05
611.7288554,1.88846E-05
611.7498778,1.87599E-05
611.7708982,1.86529E-05
611.7919185,1.84831E-05
611.8129369,1.83184E-05
611.8339543,1.82426E-05
611.8549707,1.84048E-05
611.875986,1.86745E-05
611.8970004,1.87174E-05
611.9180138,1.88094E-05
611.9390261,1.89013E-05
611.9600365,1.88709E-05
611.9810469,1.86968E-05
612.0020552,1.84602E-05
612.0230626,1.83853E-05
612.044069,1.83829E-05
612.0650743,1.82568E-05
612.0860787,1.80746E-05
612.1070811,1.80377E-05
612.1280834,1.81431E-05
612.1490838,1.81972E-05
612.1700842,1.80018E-05
612.1910825,1.78679E-05
612.2120799,1.79673E-05
612.2330762,1.81637E-05
612.2540716,1.81664E-05
612.275065,1.81195E-05
612.2960583,1.83083E-05
612.3170497,1.86204E-05
612.338041,1.87744E-05
612.3590304,1.87779E-05
612.3800188,1.87846E-05
612.4010061,1.88752E-05
612.4219925,1.89875E-05
612.4429778,1.88865E-05
612.4639612,1.87548E-05
612.4849445,1.87594E-05
612.5059259,1.88362E-05
612.5269062,1.88534E-05
612.5478856,1.88111E-05
612.568864,1.87637E-05
612.5898413,1.87073E-05
612.6108177,1.86144E-05
612.631792,1.85513E-05
612.6527664,1.85485E-05
612.6737387,1.86631E-05
612.6947111,1.88235E-05
612.7156814,1.8833E-05
612.7366508,1.88467E-05
612.7576191,1.87999E-05
612.7785855,1.87087E-05
612.7995518,1.86356E-05
612.8205162,1.84341E-05
612.8414805,1.82677E-05
612.8624429,1.82161E-05
612.8834042,1.82125E-05
612.9043646,1.83383E-05
612.9253239,1.84969E-05
612.9462822,1.84808E-05
612.9672396,1.84789E-05
612.9881949,1.85739E-05
613.0091493,1.86698E-05
613.0301036,1.86542E-05
613.051056,1.85068E-05
613.0720073,1.83715E-05
613.0929576,1.83395E-05
613.113906,1.84848E-05
613.1348543,1.86817E-05
613.1558017,1.86077E-05
613.176747,1.85084E-05
613.1976913,1.848E-05
613.2186347,1.85025E-05
613.239577,1.84232E-05
613.2605184,1.8192E-05
613.2814587,1.79083E-05
613.302398,1.78643E-05
613.3233354,1.79172E-05
613.3442727,1.80155E-05
613.365208,1.79795E-05
613.3861424,1.79709E-05
613.4070757,1.80342E-05
613.428008,1.80457E-05
613.4489394,1.81688E-05
613.4698687,1.8265E-05
613.490798,1.82606E-05
613.5117254,1.83319E-05
613.5326517,1.84651E-05
613.553577,1.84725E-05
613.5745014,1.8336E-05
613.5954247,1.81775E-05
613.616347,1.81171E-05
613.6372684,1.80914E-05
613.6581877,1.80562E-05
613.679106,1.80197E-05
613.7000243,1.80661E-05
613.7209407,1.82063E-05
613.741856,1.83095E-05
613.7627693,1.84309E-05
613.7836827,1.85729E-05
613.804595,1.86572E-05
613.8255053,1.87365E-05
613.8464156,1.87756E-05
613.867324,1.88698E-05
613.8882313,1.89901E-05
613.9091376,1.89973E-05
613.9300429,1.89509E-05
613.9509462,1.89119E-05
613.9718496,1.88121E-05
613.9927509,1.86827E-05
614.0136522,1.85779E-05
614.0345515,1.84601E-05
614.0554498,1.83601E-05
614.0763472,1.83799E-05
614.0972425,1.83988E-05
614.1181378,1.83455E-05
614.1390321,1.83814E-05
614.1599244,1.84343E-05
614.1808158,1.83629E-05
614.2017061,1.83701E-05
614.2225954,1.84196E-05
614.2434837,1.84502E-05
614.264371,1.84571E-05
614.2852573,1.84505E-05
614.3061417,1.85012E-05
614.327025,1.86232E-05
614.3479083,1.86339E-05
614.3687896,1.85677E-05
614.3896699,1.84912E-05
614.4105492,1.85496E-05
614.4314265,1.8758E-05
614.4523038,1.87026E-05
614.4731791,1.85726E-05
614.4940545,1.85232E-05
614.5149278,1.84597E-05
614.5358001,1.85237E-05
614.5566714,1.85028E-05
614.5775417,1.83155E-05
614.59841,1.84236E-05
614.6192783,1.86363E-05
614.6401446,1.86902E-05
614.6610099,1.87851E-05
614.6818742,1.87815E-05
614.7027375,1.89252E-05
614.7235998,1.9104E-05
614.7444611,1.91175E-05
614.7653214,1.90828E-05
614.7861797,1.90196E-05
614.8070371,1.88676E-05
614.8278944,1.87908E-05
614.8487497,1.86284E-05
614.869604,1.84359E-05
614.8904573,1.82048E-05
614.9113086,1.79087E-05
614.9321599,1.78719E-05
614.9530092,1.79022E-05
614.9738575,1.791E-05
614.9947058,1.79864E-05
615.0155521,1.8018E-05
615.0363964,1.81901E-05
615.0572407,1.84801E-05
615.0780839,1.86606E-05
615.0989252,1.88931E-05
615.1197665,1.89714E-05
615.1406058,1.90061E-05
615.1614441,1.91029E-05
615.1822814,1.90649E-05
615.2031177,1.90967E-05
615.223952,1.91204E-05
615.2447863,1.90849E-05
615.2656186,1.91427E-05
615.2864509,1.91375E-05
615.3072812,1.91531E-05
615.3281105,1.92971E-05
615.3489388,1.9299E-05
615.3697651,1.92826E-05
615.3905913,1.92506E-05
615.4114156,1.92489E-05
615.4322399,1.93816E-05
615.4530622,1.94269E-05
615.4738835,1.94552E-05
615.4947038,1.95173E-05
615.5155231,1.96355E-05
615.5363404,1.97641E-05
615.5571577,1.98508E-05
615.5779729,1.98597E-05
615.5987882,2.00066E-05
615.6196015,2.00114E-05
615.6404138,2.00175E-05
615.6612251,1.99403E-05
615.6820344,1.9763E-05
615.7028436,1.96898E-05
615.7236509,1.9624E-05
615.7444582,1.94621E-05
615.7652635,1.9352E-05
615.7860678,1.92403E-05
615.8068711,1.92896E-05
615.8276723,1.94252E-05
615.8484736,1.95533E-05
615.8692739,1.97519E-05
615.8900722,1.98896E-05
615.9108695,2.00973E-05
615.9316657,2.01918E-05
615.952461,2.01984E-05
615.9732553,2.02014E-05
615.9940486,2.02085E-05
616.0148398,2.0105E-05
616.0356311,2.00341E-05
616.0564204,2.00016E-05
616.0772087,2.01385E-05
616.0979959,2.0235E-05
616.1187822,2.02808E-05
616.1395665,2.02186E-05
616.1603508,2.0166E-05
616.181133,2.01507E-05
616.2019153,2.01325E-05
616.2226956,2.00326E-05
616.2434748,2.0015E-05
616.2642531,1.99997E-05
616.2850304,2.00487E-05
616.3058057,2.00559E-05
616.3265809,2.00763E-05
616.3473542,2.00108E-05
616.3681265,2.00316E-05
616.3888977,2.00584E-05
616.409668,2.01614E-05
616.4304373,2.02216E-05
616.4512055,2.03034E-05
616.4719718,2.04858E-05
616.4927371,2.06366E-05
616.5135023,2.07676E-05
616.5342656,2.08111E-05
616.5550279,2.08809E-05
616.5757881,2.10189E-05
616.5965484,2.11387E-05
616.6173077,2.1082E-05
616.6380649,2.11543E-05
616.6588212,2.15776E-05
616.6795764,2.20031E-05
616.7003307,2.20071E-05
616.721084,2.18062E-05
616.7418362,2.17151E-05
616.7625865,2.17101E-05
616.7833367,2.17397E-05
616.804085,2.12859E-05
616.8248323,2.07454E-05
616.8455785,2.06586E-05
616.8663238,2.07418E-05
616.887068,2.07767E-05
616.9078103,2.08117E-05
616.9285526,2.07081E-05
616.9492928,2.08043E-05
616.9700321,2.09414E-05
616.9907703,2.10748E-05
617.0115076,2.12443E-05
617.0322438,2.13858E-05
617.0529781,2.1469E-05
617.0737123,2.15349E-05
617.0944446,2.15731E-05
617.1151758,2.16032E-05
617.1359061,2.15853E-05
617.1566353,2.15109E-05
617.1773636,2.14658E-05
617.1980898,2.15009E-05
617.2188161,2.14263E-05
617.2395403,2.13893E-05
617.2602636,2.14371E-05
617.2809858,2.1531E-05
617.3017071,2.16647E-05
617.3224273,2.16582E-05
617.3431456,2.16121E-05
617.3638638,2.16998E-05
617.3845801,2.16547E-05
617.4052953,2.15899E-05
617.4260096,2.15499E-05
617.4467228,2.15002E-05
617.4674351,2.15054E-05
617.4881453,2.15974E-05
617.5088555,2.16309E-05
617.5295638,2.17756E-05
617.550271,2.19296E-05
617.5709773,2.19411E-05
617.5916825,2.20024E-05
617.6123868,2.21049E-05
617.633089,2.20848E-05
617.6537912,2.20328E-05
617.6744915,2.20835E-05
617.6951907,2.20526E-05
617.715889,2.20811E-05
617.7365862,2.20668E-05
617.7572824,2.21754E-05
617.7779767,2.22502E-05
617.7986709,2.24159E-05
617.8193632,2.23889E-05
617.8400544,2.24727E-05
617.8607446,2.26242E-05
617.8814339,2.2725E-05
617.9021221,2.26495E-05
617.9228083,2.26928E-05
617.9434946,2.27208E-05
617.9641788,2.2702E-05
617.984862,2.2725E-05
618.0055443,2.2586E-05
618.0262255,2.25168E-05
618.0469057,2.25248E-05
618.067584,2.24084E-05
618.0882622,2.23208E-05
618.1089384,2.23569E-05
618.1296137,2.23107E-05
618.1502879,2.24215E-05
618.1709611,2.25379E-05
618.1916334,2.26649E-05
618.2123036,2.28129E-05
618.2329728,2.30401E-05
618.253642,2.31763E-05
618.2743093,2.33487E-05
618.2949755,2.34194E-05
618.3156397,2.34617E-05
618.3363039,2.34438E-05
618.3569672,2.34775E-05
618.3776284,2.34479E-05
618.3982886,2.34159E-05
618.4189478,2.33849E-05
618.4396061,2.33402E-05
618.4602633,2.33201E-05
618.4809195,2.33562E-05
618.5015737,2.33502E-05
618.522227,2.33783E-05
618.5428792,2.33356E-05
618.5635314,2.33277E-05
618.5841806,2.34288E-05
618.6048298,2.34886E-05
618.6254781,2.35464E-05
618.6461243,2.35394E-05
618.6667695,2.36677E-05
618.6874147,2.3893E-05
618.7080579,2.40781E-05
618.7286992,2.4097E-05
618.7493404,2.43672E-05
618.7699806,2.44559E-05
618.7906188,2.46383E-05
618.811256,2.45992E-05
618.8318922,2.45993E-05
618.8525275,2.45671E-05
618.8731617,2.46263E-05
618.8937949,2.45235E-05
618.9144261,2.45591E-05
618.9350573,2.46129E-05
618.9556865,2.46642E-05
618.9763147,2.47503E-05
618.996942,2.47445E-05
619.0175682,2.47447E-05
619.0381924,2.45525E-05
619.0588166,2.45223E-05
619.0794388,2.46412E-05
619.10006,2.47871E-05
619.1206802,2.47036E-05
619.1412994,2.47303E-05
619.1619176,2.47919E-05
619.1825339,2.50553E-05
619.2031501,2.52232E-05
619.2237643,2.53182E-05
619.2443775,2.53504E-05
619.2649897,2.55288E-05
619.2856009,2.56249E-05
619.3062111,2.56007E-05
619.3268193,2.54123E-05
619.3474275,2.53388E-05
619.3680337,2.51803E-05
619.3886389,2.51114E-05
619.4092431,2.49739E-05
619.4298453,2.49775E-05
619.4504475,2.49385E-05
619.4710487,2.51515E-05
619.4916479,2.52292E-05
619.5122461,2.52294E-05
619.5328433,2.51483E-05
619.5534395,2.53167E-05
619.5740347,2.54123E-05
619.5946279,2.56381E-05
619.6152201,2.56261E-05
619.6358123,2.57112E-05
619.6564025,2.58604E-05
619.6769917,2.59788E-05
619.6975799,2.59327E-05
619.7181661,2.59061E-05
619.7387523,2.60436E-05
619.7593365,2.61261E-05
619.7799197,2.60982E-05
619.8005019,2.6017E-05
619.8210831,2.61121E-05
619.8416633,2.61833E-05
619.8622415,2.63226E-05
619.8828197,2.62625E-05
619.9033959,2.62042E-05
619.9239711,2.61906E-05
619.9445453,2.61802E-05
619.9651185,2.61986E-05
619.9856907,2.62578E-05
620.0062608,2.63078E-05
620.02683,2.62799E-05
620.0473992,2.64775E-05
620.0679664,2.65361E-05
620.0885316,2.66824E-05
620.1090968,2.67602E-05
620.129661,2.68484E-05
620.1502232,2.69779E-05
620.1707844,2.72234E-05
620.1913455,2.7317E-05
620.2119047,2.73744E-05
620.2324619,2.73961E-05
620.2530191,2.73798E-05
620.2735753,2.74765E-05
620.2941295,2.73884E-05
620.3146827,2.72799E-05
620.3352349,2.70868E-05
620.355786,2.70859E-05
620.3763362,2.71073E-05
620.3968844,2.72617E-05
620.4174326,2.75091E-05
620.4379788,2.74849E-05
620.4585239,2.74726E-05
620.4790681,2.75945E-05
620.4996113,2.77472E-05
620.5201525,2.7846E-05
620.5406937,2.7925E-05
620.5612329,2.78348E-05
620.581771,2.81272E-05
620.6023082,2.83973E-05
620.6228444,2.86566E-05
620.6433796,2.87843E-05
620.6639127,2.89801E-05
620.6844459,2.8921E-05
620.7049771,2.88464E-05
620.7255073,2.8722E-05
620.7460365,2.86204E-05
620.7665646,2.86182E-05
620.7870908,2.86597E-05
620.807617,2.86728E-05
620.8281412,2.87306E-05
620.8486643,2.87551E-05
620.8691865,2.87325E-05
620.8897077,2.86143E-05
620.9102279,2.84984E-05
620.930746,2.84658E-05
620.9512642,2.84394E-05
620.9717804,2.84377E-05
620.9922955,2.83618E-05
621.0128097,2.85795E-05
621.0333219,2.89325E-05
621.0538341,2.91688E-05
621.0743442,2.91506E-05
621.0948544,2.9172E-05
621.1153626,2.91991E-05
621.1358697,2.92431E-05
621.1563749,2.91429E-05
621.1768801,2.90036E-05
621.1973842,2.88283E-05
621.2178864,2.8847E-05
621.2383876,2.90287E-05
621.2588877,2.90361E-05
621.2793869,2.91244E-05
621.2998841,2.91477E-05
621.3203812,2.93025E-05
621.3408764,2.9477E-05
621.3613706,2.96998E-05
621.3818637,2.97106E-05
621.4023559,2.98797E-05
621.422847,3.00784E-05
621.4433372,3.03363E-05
621.4638254,3.04055E-05
621.4843125,3.05012E-05
621.5047987,3.06336E-05
621.5252838,3.06046E-05
621.545768,3.06976E-05
621.5662512,3.05435E-05
621.5867323,3.06364E-05
621.6072125,3.08665E-05
621.6276916,3.10902E-05
621.6481698,3.11161E-05
621.668647,3.13075E-05
621.6891231,3.13588E-05
621.7095973,3.16271E-05
621.7300714,3.16329E-05
621.7505436,3.13906E-05
621.7710147,3.12051E-05
621.7914849,3.12725E-05
621.8119531,3.13382E-05
621.8324212,3.14698E-05
621.8528874,3.17693E-05
621.8733525,3.19439E-05
621.8938167,3.22859E-05
621.9142798,3.23994E-05
621.934742,3.23489E-05
621.9552021,3.22951E-05
621.9756623,3.23009E-05
621.9867546,3.20885E-05
621.9961204,3.16386E-05
622.0085033,3.15671E-05
622.0165776,3.12396E-05
622.03025,3.11598E-05
622.0370337,3.06624E-05
622.0519967,3.0092E-05
622.0737424,2.95799E-05
622.0954862,2.93516E-05
622.1172289,2.86105E-05
622.1389716,2.82617E-05
622.1607123,2.77852E-05
622.182452,2.78163E-05
622.2041897,2.77699E-05
622.2259274,2.76881E-05
622.2476632,2.76335E-05
622.2693989,2.75827E-05
622.2911326,2.75743E-05
622.3128653,2.73817E-05
622.334597,2.72199E-05
622.3563277,2.72655E-05
622.3780574,2.71654E-05
622.3997851,2.69976E-05
622.4215128,2.68405E-05
622.4432385,2.66551E-05
622.4649633,2.64978E-05
622.486688,2.62648E-05
622.5084097,2.61183E-05
622.5301314,2.61453E-05
622.5518521,2.62528E-05
622.5735718,2.64212E-05
622.5952895,2.66002E-05
622.6170062,2.67985E-05
622.6387219,2.69767E-05
622.6604376,2.6878E-05
622.6821503,2.67007E-05
622.703863,2.6634E-05
622.7255747,2.66339E-05
622.7472844,2.66714E-05
622.7689941,2.6667E-05
622.7907018,2.65109E-05
622.8124085,2.63396E-05
622.8341142,2.63057E-05
622.8558189,2.62028E-05
622.8775226,2.59042E-05
622.8992243,2.54143E-05
622.920926,2.516E-05
622.9426257,2.52605E-05
622.9643244,2.53191E-05
622.9860221,2.5123E-05
623.0077188,2.47051E-05
623.0294145,2.46425E-05
623.0511092,2.47857E-05
623.0728019,2.46201E-05
623.0944946,2.41094E-05
623.1161852,2.38946E-05
623.1378749,2.39779E-05
623.1595636,2.43809E-05
623.1812513,2.43073E-05
623.202938,2.41664E-05
623.2246227,2.43554E-05
623.2463074,2.47432E-05
623.2679901,2.47896E-05
623.2896718,2.461E-05
623.3113524,2.43821E-05
623.3330321,2.45685E-05
623.3547108,2.47643E-05
623.3763885,2.45754E-05
623.3980642,2.43206E-05
623.4197399,2.43417E-05
623.4414136,2.44188E-05
623.4630862,2.42208E-05
623.4847579,2.37334E-05
623.5064286,2.33336E-05
623.5280983,2.3319E-05
623.549766,2.32639E-05
623.5714337,2.30866E-05
623.5930993,2.30233E-05
623.614764,2.31075E-05
623.6364277,2.33415E-05
623.6580904,2.35049E-05
623.6797521,2.35255E-05
623.7014117,2.34365E-05
623.7230714,2.3296E-05
623.7447291,2.31712E-05
623.7663868,2.30495E-05
623.7880424,2.2924E-05
623.8096971,2.27044E-05
623.8313498,2.24811E-05
623.8530025,2.25792E-05
623.8746541,2.26901E-05
623.8963038,2.25919E-05
623.9179525,2.25031E-05
623.9396012,2.26468E-05
623.9612478,2.30814E-05
623.9828925,2.34794E-05
624.0045372,2.37011E-05
624.0261809,2.38839E-05
624.0478225,2.3951E-05
624.0694642,2.39365E-05
624.0911039,2.36494E-05
624.1127425,2.32408E-05
624.1343802,2.29683E-05
624.1560159,2.26642E-05
624.1776515,2.23076E-05
624.1992862,2.21083E-05
624.2209189,2.21059E-05
624.2425505,2.22938E-05
624.2641812,2.23585E-05
624.2858109,2.2189E-05
624.3074395,2.19507E-05
624.3290672,2.19355E-05
624.3506929,2.20841E-05
624.3723185,2.22215E-05
624.3939422,2.22835E-05
624.4155648,2.23233E-05
624.4371865,2.23759E-05
624.4588072,2.25841E-05
624.4804268,2.27859E-05
624.5020445,2.29238E-05
624.5236621,2.28436E-05
624.5452778,2.24913E-05
624.5668925,2.23081E-05
624.5885061,2.23107E-05
624.6101188,2.21633E-05
624.6317304,2.20599E-05
624.6533401,2.18549E-05
624.6749497,2.19016E-05
624.6965574,2.24063E-05
624.7181641,2.29746E-05
624.7397697,2.32145E-05
624.7613744,2.35056E-05
624.782978,2.34706E-05
624.8045807,2.3331E-05
624.8261813,2.30328E-05
624.847781,2.24127E-05
624.8693806,2.17188E-05
624.8909783,2.12698E-05
624.9125749,2.09149E-05
624.9341696,2.08904E-05
624.9557642,2.1007E-05
624.9773569,2.09043E-05
624.9989495,2.08366E-05
625.0205402,2.07421E-05
625.0421298,2.07063E-05
625.0637185,2.06313E-05
625.0853061,2.05573E-05
625.1068917,2.0515E-05
625.1284774,2.06764E-05
625.150061,2.08311E-05
625.1716447,2.08246E-05
625.1932263,2.08392E-05
625.214807,2.0861E-05
625.2363856,2.07814E-05
625.2579643,2.05823E-05
625.2795419,2.03042E-05
625.3011175,2.01745E-05
625.3226922,2.03226E-05
625.3442658,2.0362E-05
625.3658385,2.03744E-05
625.3874101,2.03179E-05
625.4089807,2.03071E-05
625.4305494,2.04044E-05
625.452118,2.03772E-05
625.4736846,2.01508E-05
625.4952503,2.00431E-05
625.5168149,2.00384E-05
625.5383786,2.00507E-05
625.5599402,2.01247E-05
625.5815018,2.03241E-05
625.6030615,2.03915E-05
625.6246201,2.03821E-05
625.6461787,2.03283E-05
625.6677354,2.02873E-05
625.68929,2.02156E-05
625.7108446,2.00627E-05
625.7323983,1.97275E-05
625.7539499,1.97272E-05
625.7755005,1.98989E-05
625.7970501,1.9964E-05
625.8185988,1.98414E-05
625.8401464,1.97119E-05
625.861693,1.97387E-05
625.8832377,1.98814E-05
625.9047813,1.97677E-05
625.9263249,1.95559E-05
625.9478665,1.94551E-05
625.9694072,1.95876E-05
625.9909468,1.97904E-05
626.0124844,1.98216E-05
626.034022,1.97702E-05
626.0555577,1.98983E-05
626.0770923,1.99763E-05
626.0986259,1.98944E-05
626.1201585,1.96638E-05
626.1416902,1.95532E-05
626.1632208,1.96595E-05
626.1847494,1.97059E-05
626.206277,1.96026E-05
626.2278046,1.9606E-05
626.2493303,1.97092E-05
626.2708549,1.97569E-05
626.2923775,1.96292E-05
626.3139001,1.94778E-05
626.3354207,1.95747E-05
626.3569413,1.9657E-05
626.37846,1.97087E-05
626.3999776,1.96573E-05
626.4214942,1.95438E-05
626.4430088,1.95645E-05
626.4645234,1.96477E-05
626.486036,1.94587E-05
626.5075487,1.91915E-05
626.5290593,1.9055E-05
626.5505689,1.90759E-05
626.5720775,1.91514E-05
626.5935841,1.91582E-05
626.6150907,1.90986E-05
626.6365953,1.91774E-05
626.6580999,1.94101E-05
626.6796025,1.95244E-05
626.7011042,1.94904E-05
626.7226048,1.95336E-05
626.7441034,1.95485E-05
626.765602,1.9425E-05
626.7870986,1.92632E-05
626.8085942,1.91903E-05
626.8300888,1.92441E-05
626.8515824,1.93955E-05
626.873075,1.9371E-05
626.8945666,1.94233E-05
626.9160562,1.94679E-05
626.9375458,1.95109E-05
626.9590334,1.95277E-05
626.98052,1.93442E-05
627.0020056,1.91739E-05
627.0234892,1.92441E-05
627.0449728,1.91805E-05
627.0664544,1.90729E-05
627.087936,1.90487E-05
627.1094156,1.89816E-05
627.1308942,1.89842E-05
627.1523718,1.8949E-05
627.1738474,1.89122E-05
627.195323,1.90435E-05
627.2167966,1.91839E-05
627.2382702,1.92144E-05
627.2597418,1.93219E-05
627.2812124,1.94533E-05
627.302681,1.94947E-05
627.3241496,1.9683E-05
627.3456162,1.98721E-05
627.3670828,1.99364E-05
627.3885474,2.00015E-05
627.410011,1.9985E-05
627.4314736,1.99105E-05
627.4529352,1.98511E-05
627.4743948,1.96626E-05
627.4958544,1.9351E-05
627.5173119,1.91416E-05
627.5387685,1.90524E-05
627.5602241,1.89916E-05
627.5816787,1.88958E-05
627.6031323,1.88452E-05
627.6245839,1.87797E-05
627.6460355,1.87681E-05
627.6674851,1.88112E-05
627.6889337,1.88848E-05
627.7103812,1.89872E-05
627.7318278,1.9064E-05
627.7532724,1.93028E-05
627.774717,1.94567E-05
627.7961596,1.95691E-05
627.8176012,1.97216E-05
627.8390417,1.98096E-05
627.8604813,1.97952E-05
627.8819199,1.97943E-05
627.9033565,1.96807E-05
627.9247931,1.97238E-05
627.9462277,1.97352E-05
627.9676612,1.97599E-05
627.9890938,1.97298E-05
628.0105254,1.97254E-05
628.031955,1.97465E-05
628.0533846,1.96882E-05
628.0748121,1.97226E-05
628.0962387,1.97946E-05
628.1176643,1.9653E-05
628.1390889,1.94706E-05
628.1605124,1.93634E-05
628.181934,1.94313E-05
628.2033556,1.94683E-05
628.2247752,1.92868E-05
628.2461937,1.93118E-05
628.2676113,1.95703E-05
628.2890279,1.97141E-05
628.3104435,1.97377E-05
628.331857,1.9678E-05
628.3532696,1.99032E-05
628.3746822,1.99265E-05
628.3960928,1.97152E-05
628.4175013,1.96282E-05
628.4389099,1.96993E-05
628.4603175,1.97302E-05
628.481723,1.96793E-05
628.5031276,1.9516E-05
628.5245312,1.94983E-05
628.5459337,1.94304E-05
628.5673353,1.92404E-05
628.5887359,1.91283E-05
628.6101344,1.91033E-05
628.631533,1.90317E-05
628.6529296,1.89988E-05
628.6743251,1.89509E-05
628.6957197,1.90307E-05
628.7171123,1.91405E-05
628.7385048,1.9099E-05
628.7598954,1.90036E-05
628.781285,1.92249E-05
628.8026735,1.92998E-05
628.8240611,1.93358E-05
628.8454476,1.94863E-05
628.8668332,1.9491E-05
628.8882168,1.95611E-05
